SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,TYPE
Eiffelton,Fraser Park,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,Eiffelton,-43.95897704,171.66500519,Fraser Park,-44.39596592,171.23045071,59.682430270544025,Ashburton,Timaru,EDUCATION
Amberley,Ilam University,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Amberley,-43.15508463,172.73121686,Ilam University,-43.52336127,172.57826459,42.77789689832173,Hurunui,Christchurch,EDUCATION
Helensville,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Helensville,-36.67496915,174.45425272,Queen Street,-36.84774104,174.76524972,33.713522761480625,Rodney,Waitakere,EDUCATION
Parewanui,Kimbolton South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Parewanui,-40.17938557,175.28477582,Kimbolton South,-40.22630659,175.57801558,25.44451904452735,Rangitikei,Manawatu,EDUCATION
Bruce,Forbury,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Bruce,-46.07247342,170.08655606,Forbury,-45.90099334,170.49030599,36.560170532172336,Clutha,Dunedin,EDUCATION
Martinborough,Solway North,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Martinborough,-41.21981971,175.45862537,Solway North,-40.9574562,175.63029837,32.52826764034908,South Wairarapa,Masterton,EDUCATION
Kingsway,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Kingsway,-36.60606427,174.68651435,Queen Street,-36.84774104,174.76524972,27.774260799029136,Rodney,Waitakere,EDUCATION
Omihi,Upper Hurunui,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,24,Omihi,-42.98563474,172.94683521,Upper Hurunui,-42.93387941,172.54733326,33.015304961345976,Hurunui,Hurunui,EDUCATION
Eyrewell,Christchurch Central-South,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Eyrewell,-43.39853546,172.28813683,Christchurch Central-South,-43.53815861,172.64240289,32.532842098932036,Waimakariri,Christchurch,EDUCATION
Maraekakaho,Frimley,-999,-999,15,-999,-999,-999,9,-999,-999,-999,24,Maraekakaho,-39.62634976,176.29699518,Frimley,-39.62166848,176.82925988,45.59002213206472,Hastings,Hastings city,EDUCATION
Waitohi (Timaru District),Watlington,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Waitohi (Timaru District),-44.18539597,171.37833391,Watlington,-44.40623438,171.23201132,27.177507698037953,Timaru,Timaru,EDUCATION
Kahikatea,Auckland-University,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Kahikatea,-37.80133598,175.25054092,Auckland-University,-36.85143057,174.76906469,113.88108815837569,Hamilton,Waitakere,EDUCATION
Waipawa,Akina Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waipawa,-39.93975904,176.5913431,Akina Park,-39.65011585,176.8405243,38.60694836160091,Central Hawke's Bay,Hastings city,EDUCATION
Clinton,Gore West,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,18,Clinton,-46.23295914,169.36302838,Gore West,-46.10626401,168.92356176,36.65645235104417,Clutha,Gore,EDUCATION
Taurekaitai,Havelock Hills,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Taurekaitai,-40.20716661,176.53337716,Havelock Hills,-39.68336487,176.88652908,65.56451264265948,Central Hawke's Bay,Hastings city,EDUCATION
Maraekakaho,Hastings Central,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15,Maraekakaho,-39.62634976,176.29699518,Hastings Central,-39.63962329,176.84642759,47.07445242822272,Hastings,Hastings city,EDUCATION
Rangiuru,Bethlehem North,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Rangiuru,-37.85543327,176.33462575,Bethlehem North,-37.69058759,176.10753065,27.099729844321143,Western Bay of Plenty,Western Bay of Plenty,EDUCATION
Martinborough,Douglas Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Martinborough,-41.21981971,175.45862537,Douglas Park,-40.94626766,175.65254353,34.487546163616535,South Wairarapa,Masterton,EDUCATION
Pirongia,Miropiko,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Pirongia,-37.99437359,175.20466961,Miropiko,-37.76463892,175.27155726,26.21119055150527,Waipa,Hamilton,EDUCATION
Kaikohe,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kaikohe,-35.40792422,173.79767516,Queen Street,-36.84774104,174.76524972,182.16115476048734,Far North,Waitakere,EDUCATION
Western Heights (Auckland),Western Heights (Rotorua District),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Western Heights (Auckland),-36.88738067,174.61313879,Western Heights (Rotorua District),-38.12374566,176.22097675,197.51597198705252,Waitakere,Rotorua,EDUCATION
Pongakawa,Brookfield East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Pongakawa,-37.89305456,176.49614474,Brookfield East,-37.68730456,176.14143485,38.66453082910992,Western Bay of Plenty,Western Bay of Plenty,EDUCATION
Ashley Forest,Christchurch Central-South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ashley Forest,-43.12462587,172.56403398,Christchurch Central-South,-43.53815861,172.64240289,46.417573221547975,Hurunui,Christchurch,EDUCATION
Paraparaumu Beach North,Wellington Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Paraparaumu Beach North,-40.88107643,174.99882094,Wellington Central,-41.2849345,174.77572593,48.64427089315514,Kapiti Coast,Wellington,EDUCATION
Rangiora South West,Christchurch Central-South,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,Rangiora South West,-43.3119255,172.5854551,Christchurch Central-South,-43.53815861,172.64240289,25.572908398919267,Waimakariri,Christchurch,EDUCATION
Bankside,Glenroy-Hororata,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Bankside,-43.65857485,172.03741575,Glenroy-Hororata,-43.48288665,171.78713574,28.07494683778947,Selwyn,Selwyn,EDUCATION
Otaki,Wellington University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Otaki,-40.75304139,175.13966802,Wellington University,-41.289084,174.7676253,67.2824926954641,Kapiti Coast,Wellington,EDUCATION
Maungataniwha-Raupunga,Wairoa,-999,-999,27,-999,-999,-999,48,-999,-999,-999,81,Maungataniwha-Raupunga,-38.9717569,177.05706012,Wairoa,-39.03908469,177.41898076,32.15646356185719,Wairoa,Wairoa,EDUCATION
Puketitiri-Tutira,Bay View,-999,-999,9,-999,-999,-999,15,-999,-999,-999,21,Puketitiri-Tutira,-39.19745874,176.64300698,Bay View,-39.44155622,176.85839471,32.86346069306512,Hastings,Napier,EDUCATION
Waingarara-Waimana,Opotiki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Waingarara-Waimana,-38.28225314,177.02173872,Opotiki,-38.0131159,177.28682473,37.85432494465217,Whakatane,Opotiki,EDUCATION
Ilam University,Nelson Central-Trafalgar,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12,Ilam University,-43.52336127,172.57826459,Nelson Central-Trafalgar,-41.27273863,173.28210878,256.8420781589935,Christchurch,Nelson,EDUCATION
Maheno,South Hill,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,Maheno,-45.27731871,170.70534409,South Hill,-45.10579567,170.96138565,27.682733878524157,Waitaki,Waitaki,EDUCATION
Eyrewell,Strowan,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Eyrewell,-43.39853546,172.28813683,Strowan,-43.50761954,172.60874654,28.581289590701147,Waimakariri,Christchurch,EDUCATION
Te Uku,Miropiko,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Te Uku,-37.88322634,174.93821165,Miropiko,-37.76463892,175.27155726,32.111016012989005,Waikato,Hamilton,EDUCATION
Anselmi Ridge,Auckland-University,-999,6,-999,9,-999,-999,-999,-999,-999,-999,21,Anselmi Ridge,-37.18633345,174.93550996,Auckland-University,-36.85143057,174.76906469,40.06431561396656,Franklin,Waitakere,EDUCATION
Campus West,Hagley Park,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,24,Campus West,-45.86290217,170.50786264,Hagley Park,-43.53053792,172.61981252,308.4000174635847,Dunedin,Christchurch,EDUCATION
Maraekakaho,Tareha Reserve,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Maraekakaho,-39.62634976,176.29699518,Tareha Reserve,-39.54400792,176.85143036,48.38668010876221,Hastings,Hastings,EDUCATION
Taumarumaru,Kaitaia West,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Taumarumaru,-34.99672682,173.50774402,Kaitaia West,-35.12178170000001,173.26717397,25.93880091011843,Far North,Far North,EDUCATION
Pukekohe West,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Pukekohe West,-37.20097025,174.88803986,Queen Street,-36.84774104,174.76524972,40.761895681712986,Franklin,Waitakere,EDUCATION
Owhanga,McLean Park,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Owhanga,-40.51321329,176.31039241,McLean Park,-39.5083024,176.9160949,123.07281493441424,Tararua,Hastings,EDUCATION
Kaimai,Tauranga Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Kaimai,-37.88590858,176.02098429,Tauranga Central,-37.67947411,176.16704264,26.299554937471555,Western Bay of Plenty,,EDUCATION
Pongakawa,Bethlehem Central,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Pongakawa,-37.89305456,176.49614474,Bethlehem Central,-37.7065879,176.11498118,39.38848125306236,Western Bay of Plenty,Western Bay of Plenty,EDUCATION
Highfield North,Campus South,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Highfield North,-44.38615156,171.22318733,Campus South,-45.86793792,170.51211679,173.95244993771018,Timaru,Dunedin,EDUCATION
Lynmore,Bethlehem Central,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Lynmore,-38.14940578,176.28895362,Bethlehem Central,-37.7065879,176.11498118,51.54920017439486,Rotorua,Western Bay of Plenty,EDUCATION
Egmont Showgrounds,Stratford North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Egmont Showgrounds,-39.57617162,174.26308228,Stratford North,-39.32802895,174.28261319,27.643116344904065,South Taranaki,Stratford,EDUCATION
Oxford,Southbrook,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,12,Oxford,-43.2987357,172.18309394,Southbrook,-43.32718073,172.59765801,33.69006366009532,Waimakariri,Waimakariri,EDUCATION
Paraparaumu East,Porirua Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Paraparaumu East,-40.91934665,175.01186633,Porirua Central,-41.14584359,174.82583047,29.627614086426558,Kapiti Coast,Porirua,EDUCATION
Whareama,Nireaha-Eketahuna,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Whareama,-40.91901694,175.98994746,Nireaha-Eketahuna,-40.65364269,175.79396455,33.808112178167164,Masterton,Tararua,EDUCATION
Gladstone (Carterton District),Carterton South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Gladstone (Carterton District),-41.21809101,175.86448451,Carterton South,-41.03427242,175.51425212,35.753696350232204,Carterton,Carterton,EDUCATION
Mangere West,Ramarama,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere West,-36.96564384,174.79001448,Ramarama,-37.15945142,174.93408164,25.056562770887126,Manukau,Franklin,EDUCATION
Stratford North,Strandon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Stratford North,-39.32802895,174.28261319,Strandon,-39.05369313,174.09475657,34.53468338901817,Stratford,New Plymouth,EDUCATION
Upper Whanganui,Whanganui Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Upper Whanganui,-39.70091534,175.16952733,Whanganui Central,-39.93513676,175.04701799,28.067397539928628,Wanganui,Wanganui,EDUCATION
Golden Springs,Tihiotonga-Whakarewarewa,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Golden Springs,-38.43903714,176.350431,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,31.759480063470427,Rotorua,Rotorua,EDUCATION
Amuri,Mona Vale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Amuri,-42.64453066,172.95870738,Mona Vale,-43.52638334,172.60669389,102.13927815509096,Hurunui,Christchurch,EDUCATION
Oroua Downs,Kimbolton North,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Oroua Downs,-40.32828797,175.2906718,Kimbolton North,-40.2074565,175.58214784,28.144449528499603,Manawatu,Manawatu,EDUCATION
Gladstone (Carterton District),Opaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Gladstone (Carterton District),-41.21809101,175.86448451,Opaki,-40.90223549,175.65959234,39.09771445510121,Carterton,Masterton,EDUCATION
Clouston Park,Pipitea-Kaiwharawhara,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Clouston Park,-41.11739699,175.08712646,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,30.65159144523557,Upper Hutt,Wellington,EDUCATION
Maungaru,Ruawai-Matakohe,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,Maungaru,-35.87696287,173.97089153,Ruawai-Matakohe,-36.08477059,174.14649781,27.99313834904419,Kaipara,Kaipara,EDUCATION
Omihi,Amberley,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,Omihi,-42.98563474,172.94683521,Amberley,-43.15508463,172.73121686,25.725084751230455,Hurunui,Hurunui,EDUCATION
Kaikoura Ranges,Awatere,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,12,Kaikoura Ranges,-42.19710797,173.64408497,Awatere,-42.09611412,173.2944504,30.935300508682328,Kaikoura,Marlborough,EDUCATION
Matapouri-Tutukaka,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Matapouri-Tutukaka,-35.59792832,174.47802227,Queen Street,-36.84774104,174.76524972,141.34084175905247,Whangarei,Waitakere,EDUCATION
Oreti River,Lumsden-Balfour,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Oreti River,-46.00268489,168.31789888,Lumsden-Balfour,-45.74921739,168.61002109,36.13556497366663,Southland,Southland,EDUCATION
Upper Hurunui,Amuri,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Upper Hurunui,-42.93387941,172.54733326,Amuri,-42.64453066,172.95870738,46.49749569378214,Hurunui,Hurunui,EDUCATION
Pukekohe Hospital,Auckland-University,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,12,Pukekohe Hospital,-37.21226696,174.90262406,Auckland-University,-36.85143057,174.76906469,41.83807792932714,Franklin,Waitakere,EDUCATION
St Johns Hill East,Egmont Showgrounds,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,St Johns Hill East,-39.91309776,175.03958323,Egmont Showgrounds,-39.57617162,174.26308228,76.23026632278867,Wanganui,South Taranaki,EDUCATION
Hangaroa,Gisborne Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Hangaroa,-38.67842084,177.63331484,Gisborne Central,-38.66778237,178.02299313,33.84960968529275,Gisborne,Gisborne,EDUCATION
Rosa Birch Park,Auckland-University,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,9,Rosa Birch Park,-37.20705288,174.89590149999995,Auckland-University,-36.85143057,174.76906469,41.115096592256386,Franklin,Waitakere,EDUCATION
Snells Beach,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Snells Beach,-36.42024184,174.72518871,Albany Central,-36.72820186,174.70483518,34.2917927752597,Rodney,Waitakere,EDUCATION
Lumsden-Balfour,Gore West,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,15,Lumsden-Balfour,-45.74921739,168.61002109,Gore West,-46.10626401,168.92356176,46.52201231633494,Southland,Gore,EDUCATION
Pokuru,Hamilton East Village,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Pokuru,-38.02371113,175.25791046,Hamilton East Village,-37.79028168,175.29324653,26.140654046837827,Waipa,Hamilton,EDUCATION
Raumati Beach East,Wellington University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Raumati Beach East,-40.92186239,174.99270893,Wellington University,-41.289084,174.7676253,44.97772952134837,Kapiti Coast,Wellington,EDUCATION
Kauwhata,Marton North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kauwhata,-40.37673467,175.4759989,Marton North,-40.06299097,175.37098077,36.00815919499094,Manawatu,Rangitikei,EDUCATION
Kihikihi Central,Hamilton Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Kihikihi Central,-38.03798646,175.35079965,Hamilton Central,-37.78938082,175.28203067,28.294311723286395,Waipa,Hamilton,EDUCATION
Waimauku,Takapuna West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waimauku,-36.7805997,174.46444508,Takapuna West,-36.78910918,174.76117008,26.441731095661048,Rodney,Waitakere,EDUCATION
Golden Downs,Nelson Central-Trafalgar,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Golden Downs,-41.50890922,172.78826525,Nelson Central-Trafalgar,-41.27273863,173.28210878,48.85473065976152,Tasman,Nelson,EDUCATION
Te Kuru,Northcross,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Te Kuru,-36.60344402,174.48396116,Northcross,-36.71165743,174.73076830000005,25.08952510091134,Rodney,Waitakere,EDUCATION
Putararu,Cambridge North,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Putararu,-38.05293796,175.78466514,Cambridge North,-37.8739543,175.4699974,34.015684275242485,South Waikato,Waipa,EDUCATION
Otairi,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Otairi,-39.8895865,175.52547495,Turitea,-40.39053678,175.60862529,56.14977607961137,Rangitikei,Palmerston North,EDUCATION
Paraparaumu Beach West,Wellington University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,Paraparaumu Beach West,-40.89195563,174.98473058,Wellington University,-41.289084,174.7676253,47.76001524479416,Kapiti Coast,Wellington,EDUCATION
Maungati,Timaru Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Maungati,-44.49962787,170.93976175,Timaru Central,-44.39838399,171.2514175,27.180022728305698,Waimate,Timaru,EDUCATION
Marotiri,Hilltop (Taupo District),-999,-999,6,-999,-999,-999,24,-999,-999,-999,33,Marotiri,-38.51214377,175.78064218,Hilltop (Taupo District),-38.69976213,176.09915047,34.6585304847798,Taupo,Taupo,EDUCATION
Hangatiki,Aria,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Hangatiki,-38.28355305,175.06938344,Aria,-38.542289200000006,175.02022119,29.08725691114613,Waitomo,Waitomo,EDUCATION
Waipatukahu,Auckland-University,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,Waipatukahu,-36.77908114,174.42070067,Auckland-University,-36.85143057,174.76906469,32.037687086851605,Rodney,Waitakere,EDUCATION
Outer Wanaka,Upper Clutha Valley,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Outer Wanaka,-44.47627247,169.40951568,Upper Clutha Valley,-44.68728145,169.2943196,25.174464438159987,Queenstown-Lakes,Queenstown-Lakes,EDUCATION
Otangiwai-Ohura,Aria,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Otangiwai-Ohura,-38.86696248,175.00298022,Aria,-38.542289200000006,175.02022119,36.13300675037214,Ruapehu,Waitomo,EDUCATION
Eiffelton,Geraldine,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Eiffelton,-43.95897704,171.66500519,Geraldine,-44.09410338,171.23854167,37.2600460548408,Ashburton,Timaru,EDUCATION
Manutahi-Waitotora,College Estate,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,24,Manutahi-Waitotora,-39.78384701,174.57529167,College Estate,-39.9305007,175.03470499,42.47008244857593,South Taranaki,Wanganui,EDUCATION
Mangarara,Havelock Hills,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mangarara,-39.99003717,176.76264858,Havelock Hills,-39.68336487,176.88652908,35.70318424169502,Central Hawke's Bay,Hastings city,EDUCATION
Awhitu,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Awhitu,-37.14989636,174.63216856,Auckland-University,-36.85143057,174.76906469,35.34435598569309,Franklin,Waitakere,EDUCATION
Oroua Downs,Roslyn (Palmerston North City),-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Oroua Downs,-40.32828797,175.2906718,Roslyn (Palmerston North City),-40.33547398,175.62895929,28.68599080368195,Manawatu,Palmerston North,EDUCATION
Leeston,Christchurch Central-South,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Leeston,-43.7602356,172.29661938,Christchurch Central-South,-43.53815861,172.64240289,37.199442767526925,Selwyn,Christchurch,EDUCATION
Loburn,Christchurch Central-South,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Loburn,-43.23066472,172.51680596,Christchurch Central-South,-43.53815861,172.64240289,35.66641661986964,Waimakariri,Christchurch,EDUCATION
Red Beach East,Auckland-University,-999,18,-999,-999,-999,-999,-999,45,-999,-999,63,Red Beach East,-36.60592118,174.70488989,Auckland-University,-36.85143057,174.76906469,27.89206029269257,Rodney,Waitakere,EDUCATION
Eiffelton,Methven,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,24,Eiffelton,-43.95897704,171.66500519,Methven,-43.63301935,171.64267984,36.2891068744845,Ashburton,Ashburton,EDUCATION
Washington,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Washington,-41.27521882,173.26654466,Eden Terrace,-36.86462613,174.75964083,507.0669121515943,Nelson,Waitakere,EDUCATION
Oreti River,Gladstone (Invercargill City),-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,Oreti River,-46.00268489,168.31789888,Gladstone (Invercargill City),-46.39213483,168.35330059,43.39049192113564,Southland,Invercargill,EDUCATION
