SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
Mount Albert North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Albert North,-36.87481471,174.71765308,Mount St John,-36.88236812,174.78035947,5.640356016289653,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Konini,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Konini,-36.92920297,174.64373108,Mount St John,-36.88236812,174.78035947,13.217403445375345,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Devonport,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Devonport,-36.82716648,174.79688282,Mount St John,-36.88236812,174.78035947,6.311743480061683,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Avondale Central (Auckland),Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Avondale Central (Auckland),-36.89552468,174.69519827,Mount St John,-36.88236812,174.78035947,7.713702705245664,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Cheltenham,Mount St John,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Cheltenham,-36.82539766,174.80659852,Mount St John,-36.88236812,174.78035947,6.751327135666922,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mount Albert Central,Mount St John,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,Mount Albert Central,-36.88345034,174.72339665,Mount St John,-36.88236812,174.78035947,5.06774696960142,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
New Lynn Seabrook,Mount St John,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,6,New Lynn Seabrook,-36.91793217,174.6718063,Mount St John,-36.88236812,174.78035947,10.431276786352768,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mount Albert South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Albert South,-36.88951191,174.71690055,Mount St John,-36.88236812,174.78035947,5.699489237173481,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
West Lynn,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,West Lynn,-36.92520977,174.66621863,Mount St John,-36.88236812,174.78035947,11.211409910793568,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
New Lynn South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,New Lynn South,-36.92110202,174.68283768,Mount St John,-36.88236812,174.78035947,9.682236822694435,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
New Windsor North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,New Windsor North,-36.90238578,174.71253897,Mount St John,-36.88236812,174.78035947,6.428885279983961,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
New Windsor South,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,New Windsor South,-36.90852211,174.71637156,Mount St John,-36.88236812,174.78035947,6.390301703173496,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mount Roskill White Swan,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Roskill White Swan,-36.91484469,174.72598544,Mount St John,-36.88236812,174.78035947,6.034809532375852,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Lynfield South,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Lynfield South,-36.93014096,174.72013007,Mount St John,-36.88236812,174.78035947,7.542988146008704,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mission Bay,Mount St John,-999,-999,21,-999,-999,-999,15,-999,-999,-999,39,Mission Bay,-36.855756,174.83237219,Mount St John,-36.88236812,174.78035947,5.492229599790384,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mount Roskill South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Roskill South,-36.92449342,174.73008619,Mount St John,-36.88236812,174.78035947,6.474809171837245,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Kohimarama,Mount St John,-999,-999,9,-999,-999,-999,12,-999,-999,-999,27,Kohimarama,-36.85773003,174.84092129,Mount St John,-36.88236812,174.78035947,6.043907933099301,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Hillsborough West (Auckland),Mount St John,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Hillsborough West (Auckland),-36.91988593,174.74732339,Mount St John,-36.88236812,174.78035947,5.1022597363379365,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Waikowhai North,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Waikowhai North,-36.92587047,174.73998756,Mount St John,-36.88236812,174.78035947,6.023697043531296,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Waikowhai South,Mount St John,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,Waikowhai South,-36.92997876,174.74691198,Mount St John,-36.88236812,174.78035947,6.0721827423172625,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Saint Heliers West,Mount St John,-999,-999,18,-999,-999,-999,12,-999,-999,-999,36,Saint Heliers West,-36.85712066,174.85071062,Mount St John,-36.88236812,174.78035947,6.85901343933833,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Saint Heliers North,Mount St John,-999,-999,12,-999,-999,-999,12,-999,-999,-999,30,Saint Heliers North,-36.85233733,174.86193821,Mount St John,-36.88236812,174.78035947,7.9885562789931335,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Meadowbank East,Mount St John,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Meadowbank East,-36.86978506,174.83700703,Mount St John,-36.88236812,174.78035947,5.229385874149994,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Saint Heliers South,Mount St John,-999,-999,15,-999,-999,-999,9,-999,-999,-999,21,Saint Heliers South,-36.86395106,174.85633024,Mount St John,-36.88236812,174.78035947,7.061245060080875,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Hillsborough South (Auckland),Mount St John,-999,-999,6,-999,-999,-999,-999,9,-999,-999,18,Hillsborough South (Auckland),-36.92611941,174.75558659,Mount St John,-36.88236812,174.78035947,5.3403524208306985,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Glendowie North,Mount St John,-999,-999,15,-999,-999,-999,9,-999,-999,-999,27,Glendowie North,-36.85540475,174.87371093,Mount St John,-36.88236812,174.78035947,8.828938167156007,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Saint Johns East,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Saint Johns East,-36.87546729,174.84608811,Mount St John,-36.88236812,174.78035947,5.896404965604912,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Glen Innes West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Glen Innes West,-36.873161,174.85691995,Mount St John,-36.88236812,174.78035947,6.886335772523692,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Stonefields West,Mount St John,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Stonefields West,-36.88678029,174.83723014,Mount St John,-36.88236812,174.78035947,5.081749967616164,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Glendowie South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glendowie South,-36.8646606,174.8672379,Mount St John,-36.88236812,174.78035947,7.974878009265972,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Stonefields East,Mount St John,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Stonefields East,-36.88886515,174.84258802,Mount St John,-36.88236812,174.78035947,5.5814121387872335,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mount Wellington North East,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Wellington North East,-36.89400476,174.84294936,Mount St John,-36.88236812,174.78035947,5.714821139121428,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mangere Bridge Ambury,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,Mangere Bridge Ambury,-36.94780505,174.76875626,Mount St John,-36.88236812,174.78035947,7.349013851658486,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mount Wellington West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Wellington West,-36.91116791,174.82771093,Mount St John,-36.88236812,174.78035947,5.290122544956326,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mangere Bridge,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Mangere Bridge,-36.94356976,174.78854005,Mount St John,-36.88236812,174.78035947,6.8440657383230095,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mount Wellington Central,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Mount Wellington Central,-36.90833619,174.84460805,Mount St John,-36.88236812,174.78035947,6.401605895519295,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mangere Mountain View,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mangere Mountain View,-36.95251573,174.78585990000005,Mount St John,-36.88236812,174.78035947,7.815370918461938,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Sunnyhills West-Pakuranga North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,Mount St John,-36.88236812,174.78035947,8.710297071876846,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Favona North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Favona North,-36.94920111,174.80895608,Mount St John,-36.88236812,174.78035947,7.8543217984399645,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mangere North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere North,-36.95922768,174.7950367,Mount St John,-36.88236812,174.78035947,8.64541636674281,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mount Wellington South West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Wellington South West,-36.93113094,174.8459642,Mount St John,-36.88236812,174.78035947,7.9639958380897475,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Favona East,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Favona East,-36.95588747,174.81087863,Mount St John,-36.88236812,174.78035947,8.61343374148401,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mangere Central,Mount St John,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Mangere Central,-36.97101355,174.79882139,Mount St John,-36.88236812,174.78035947,9.992599319747054,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mangere Mascot,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Mangere Mascot,-36.97328531,174.80945421,Mount St John,-36.88236812,174.78035947,10.4350829903367,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Otahuhu South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Otahuhu South,-36.94719396,174.84996655,Mount St John,-36.88236812,174.78035947,9.500262587975046,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mangere South East,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere South East,-36.98695925,174.82743938,Mount St John,-36.88236812,174.78035947,12.359889454282715,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Mangere East,Mount St John,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Mangere East,-36.96930074,174.8391719,Mount St John,-36.88236812,174.78035947,10.989599836327246,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Aorere Central,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Aorere Central,-36.97679381,174.83033475,Mount St John,-36.88236812,174.78035947,11.400668897537065,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Papatoetoe North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Papatoetoe North,-36.97093119,174.8493612,Mount St John,-36.88236812,174.78035947,11.601675849777877,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Dingwall,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Dingwall,-36.96337293,174.86069682,Mount St John,-36.88236812,174.78035947,11.494922907824902,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Botany North,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Botany North,-36.92502363,174.92612028,Mount St John,-36.88236812,174.78035947,13.801181433771653,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Papatoetoe West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Papatoetoe West,-36.98008106,174.84650545,Mount St John,-36.88236812,174.78035947,12.3539042433507,Manukau,Waitakere,Auckland,Auckland,EDUCATION
Rowandale West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Rowandale West,-37.02855927,174.8721658,Mount St John,-36.88236812,174.78035947,18.187742103605586,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Manurewa Central,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Manurewa Central,-37.02111515,174.89147225,Mount St John,-36.88236812,174.78035947,18.316900225677482,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Manurewa South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Manurewa South,-37.03138834,174.90040876,Mount St John,-36.88236812,174.78035947,19.706793781404716,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Wattle Downs West,Mount St John,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,6,Wattle Downs West,-37.05128128,174.87522682,Mount St John,-36.88236812,174.78035947,20.586653402993747,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Kingseat-Karaka,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kingseat-Karaka,-37.12442419,174.82148593,Mount St John,-36.88236812,174.78035947,27.1620410320612,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Conifer Grove West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Conifer Grove West,-37.0486937,174.91293014,Mount St John,-36.88236812,174.78035947,21.926553882237314,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Takanini South,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Takanini South,-37.04157360000001,174.93888309,Mount St John,-36.88236812,174.78035947,22.62225185591846,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Hingaia,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Hingaia,-37.07369960000001,174.91419445,Mount St John,-36.88236812,174.78035947,24.37142863712505,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Drury Rural,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Drury Rural,-37.11220768,174.97476145,Mount St John,-36.88236812,174.78035947,30.84178733254179,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Pukekohe West,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Pukekohe West,-37.20097025,174.88803986,Mount St John,-36.88236812,174.78035947,36.69343405006758,Franklin,Waitakere,Auckland,Auckland,EDUCATION
Ararimu,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ararimu,-37.14686222,175.08246983,Mount St John,-36.88236812,174.78035947,39.80538536615871,Franklin,Waitakere,Waikato,Auckland,EDUCATION
Cape Rodney,Albany Central,-999,9,-999,-999,-999,-999,9,-999,-999,-999,18,Cape Rodney,-36.25433822,174.62638047,Albany Central,-36.72820186,174.70483518,53.15593788759575,Rodney,Waitakere,Auckland,Auckland,EDUCATION
South Head,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,South Head,-36.59353204,174.31227374,Albany Central,-36.72820186,174.70483518,38.08352671488867,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Kaipara Hills,Albany Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Kaipara Hills,-36.46348663,174.48881947,Albany Central,-36.72820186,174.70483518,35.18966263821044,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Dome Valley-Matakana,Albany Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Dome Valley-Matakana,-36.34097815,174.68669921,Albany Central,-36.72820186,174.70483518,43.087789977594205,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Warkworth West,Albany Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Warkworth West,-36.38893228,174.65160073,Albany Central,-36.72820186,174.70483518,38.02351009814002,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Puhoi Valley,Albany Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Puhoi Valley,-36.46850912,174.62475233,Albany Central,-36.72820186,174.70483518,29.74831650563648,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Warkworth East,Albany Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21,Warkworth East,-36.40528692,174.66791942,Albany Central,-36.72820186,174.70483518,36.057539869472656,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Sandspit,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Sandspit,-36.39777901,174.69854725,Albany Central,-36.72820186,174.70483518,36.74563619254253,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Te Kuru,Albany Central,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15,Te Kuru,-36.60344402,174.48396116,Albany Central,-36.72820186,174.70483518,24.09461461768168,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Snells Beach,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Snells Beach,-36.42024184,174.72518871,Albany Central,-36.72820186,174.70483518,34.2917927752597,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Wainui-Waiwera,Albany Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Wainui-Waiwera,-36.58514355,174.56341509,Albany Central,-36.72820186,174.70483518,20.302379935970773,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Helensville Rural,Albany Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Helensville Rural,-36.64952348,174.4986995,Albany Central,-36.72820186,174.70483518,20.35622390359156,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Helensville,Albany Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Helensville,-36.67496915,174.45425272,Albany Central,-36.72820186,174.70483518,23.110688013949265,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Waitoki,Albany Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Waitoki,-36.63734759,174.58423463,Albany Central,-36.72820186,174.70483518,14.755246015465767,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Waikoukou Valley,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Waikoukou Valley,-36.70989198,174.51574111,Albany Central,-36.72820186,174.70483518,16.976720783168854,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Orewa North,Albany Central,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,Orewa North,-36.58108865,174.67586463,Albany Central,-36.72820186,174.70483518,16.561127186844615,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Hatfields Beach,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Hatfields Beach,-36.57001949,174.68935557,Albany Central,-36.72820186,174.70483518,17.64320586320325,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Orewa South,Albany Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Orewa South,-36.59013546,174.685784,Albany Central,-36.72820186,174.70483518,15.446050793925126,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Orewa Central,Albany Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Orewa Central,-36.58726477,174.69445280000005,Albany Central,-36.72820186,174.70483518,15.69883119012808,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Millwater North,Albany Central,-999,27,6,-999,-999,-999,-999,-999,-999,-999,36,Millwater North,-36.6014983,174.67227556,Albany Central,-36.72820186,174.70483518,14.384993398297969,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Waipatukahu,Albany Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Waipatukahu,-36.77908114,174.42070067,Albany Central,-36.72820186,174.70483518,25.93836287859877,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Millwater South,Albany Central,-999,18,-999,-999,-999,-999,-999,6,-999,-999,30,Millwater South,-36.61231012,174.67000848,Albany Central,-36.72820186,174.70483518,13.255630682576806,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Dairy Flat North,Albany Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Dairy Flat North,-36.6446947,174.65374224,Albany Central,-36.72820186,174.70483518,10.343025469527523,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Dairy Flat West,Albany Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Dairy Flat West,-36.67100483,174.61891208,Albany Central,-36.72820186,174.70483518,9.956463812059663,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Kingsway,Albany Central,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,Kingsway,-36.60606427,174.68651435,Albany Central,-36.72820186,174.70483518,13.679031399728515,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Red Beach West,Albany Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Red Beach West,-36.61127031,174.69545963,Albany Central,-36.72820186,174.70483518,13.029055712914989,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Red Beach East,Albany Central,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27,Red Beach East,-36.60592118,174.70488989,Albany Central,-36.72820186,174.70483518,13.59699211825043,Rodney,Waitakere,Auckland,Auckland,EDUCATION
