SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Taitoko,Kawiu South,PASSENGER_IN_VEHICLE,9,EDUCATION,Taitoko,-40.63650667,175.2892378,Kawiu South,-40.61507877,175.28391389,2.4246675582280672,Horowhenua,Horowhenua
Mount Eden East,Remuera Waitaramoa,PASSENGER_IN_VEHICLE,6,EDUCATION,Mount Eden East,-36.88500226,174.760481,Remuera Waitaramoa,-36.87147136,174.79423523,3.3582134128554397,Waitakere,Waitakere
Point England,Panmure East,PASSENGER_IN_VEHICLE,27,EDUCATION,Point England,-36.88386826,174.86532955,Panmure East,-36.9022851,174.86035751,2.095049192380707,Waitakere,Waitakere
Wiri East,Otara Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Wiri East,-36.99903763,174.88709031,Otara Central,-36.95593456,174.87677994,4.8795664571992665,Franklin,Manukau
Hokowhitu Central,Hokowhitu Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Hokowhitu Central,-40.36171123,175.62589337,Hokowhitu Central,-40.36171123,175.62589337,0.0,Palmerston North,Palmerston North
Ngaio South,Thorndon,PASSENGER_IN_VEHICLE,30,EDUCATION,Ngaio South,-41.2531632,174.77602584,Thorndon,-41.27246445,174.77422734,2.1514593004280447,Wellington,Wellington
Papakura North East,Papakura North East,PASSENGER_IN_VEHICLE,12,EDUCATION,Papakura North East,-37.05143433,174.96594275,Papakura North East,-37.05143433,174.96594275,0.0,Franklin,Franklin
Tamahere South,Peachgrove,PASSENGER_IN_VEHICLE,15,EDUCATION,Tamahere South,-37.84740377,175.38978183,Peachgrove,-37.77692046,175.2973258,11.28675666615634,Waikato,Hamilton
Kaiti South,Te Hapara East,PASSENGER_IN_VEHICLE,18,EDUCATION,Kaiti South,-38.67922301,178.03919529,Te Hapara East,-38.6560244,178.01721277,3.20882501000786,Gisborne,Gisborne
Newtons Road,Burnham Camp,PASSENGER_IN_VEHICLE,24,EDUCATION,Newtons Road,-43.56941172,172.31944743,Burnham Camp,-43.61513889,172.30295866,5.255170408044333,Selwyn,Selwyn
Balclutha North,Clutha Valley,PASSENGER_IN_VEHICLE,6,EDUCATION,Balclutha North,-46.23245645,169.75291719999996,Clutha Valley,-46.14666172,169.61562874,14.237111062444756,Clutha,Clutha
Mount Wellington North East,Ellerslie Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Mount Wellington North East,-36.89400476,174.84294936,Ellerslie Central,-36.89200686,174.80750671,3.1596998392806728,Waitakere,Waitakere
Douglas Park,Douglas Park,PASSENGER_IN_VEHICLE,51,EDUCATION,Douglas Park,-40.94626766,175.65254353,Douglas Park,-40.94626766,175.65254353,0.0,Masterton,Masterton
Roseneath-Sawyers Bay,Dunedin Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Roseneath-Sawyers Bay,-45.8281024,170.59128669,Dunedin Central,-45.87712471,170.50291221,8.74985125359047,Dunedin,Dunedin
St Albans West,St Albans North,PASSENGER_IN_VEHICLE,18,EDUCATION,St Albans West,-43.51530568,172.62868317,St Albans North,-43.5100332,172.63729113,0.9086070695394448,Christchurch,Christchurch
Toi Toi,Grampians,PASSENGER_IN_VEHICLE,27,EDUCATION,Toi Toi,-41.28540651,173.26170072,Grampians,-41.29660057,173.27351504,1.5885950129411297,Nelson,Nelson
Kamo East,Kensington (Whangarei District),PASSENGER_IN_VEHICLE,12,EDUCATION,Kamo East,-35.67747272,174.30980246,Kensington (Whangarei District),-35.71310137,174.30833235,3.9639488739355375,Whangarei,Whangarei
Kingsway,Kingsway,PASSENGER_IN_VEHICLE,30,EDUCATION,Kingsway,-36.60606427,174.68651435,Kingsway,-36.60606427,174.68651435,0.0,Rodney,Rodney
Bryndwr South,Christchurch Central-South,PASSENGER_IN_VEHICLE,6,EDUCATION,Bryndwr South,-43.5066813,172.59635325,Christchurch Central-South,-43.53815861,172.64240289,5.1025847495992105,Christchurch,Christchurch
Ellerslie East,Meadowbank West,PASSENGER_IN_VEHICLE,9,EDUCATION,Ellerslie East,-36.89230912,174.82105259999997,Meadowbank West,-36.86956185,174.8257466,2.5636055903183954,Waitakere,Waitakere
Mount Wellington East,Mount Wellington East,PASSENGER_IN_VEHICLE,6,EDUCATION,Mount Wellington East,-36.90148701,174.83884542,Mount Wellington East,-36.90148701,174.83884542,0.0,Waitakere,Waitakere
Mornington,Wakari,PASSENGER_IN_VEHICLE,15,EDUCATION,Mornington,-45.88564448,170.48404236,Wakari,-45.85838705,170.48621864,3.0355675607394987,Dunedin,Dunedin
Titahi Bay North,Titahi Bay North,PASSENGER_IN_VEHICLE,24,EDUCATION,Titahi Bay North,-41.0986598,174.84388615,Titahi Bay North,-41.0986598,174.84388615,0.0,Porirua,Porirua
Welcome Bay South,Maungatapu,PASSENGER_IN_VEHICLE,18,EDUCATION,Welcome Bay South,-37.73637425,176.19743547,Maungatapu,-37.7183264,176.17894876,2.582787042667289,Western Bay of Plenty,Western Bay of Plenty
Kaitaia West,Rangitihi,PASSENGER_IN_VEHICLE,9,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangitihi,-35.12785001,173.31122240000005,4.062476136130794,Far North,Far North
Waitangirua,Tawa Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Waitangirua,-41.12984631,174.87999879,Tawa Central,-41.17402334,174.82717262,6.610040015959978,Porirua,Porirua
The Wood,Marybank,PASSENGER_IN_VEHICLE,12,EDUCATION,The Wood,-41.26709294,173.29239874,Marybank,-41.22889456,173.32217366,4.923159117815794,Nelson,Nelson
Resthill,Riverlea,PASSENGER_IN_VEHICLE,9,EDUCATION,Resthill,-37.82572526,175.28737408,Riverlea,-37.80516292,175.32490337,4.011963472742443,Hamilton,Hamilton
Mount Holdsworth,Douglas Park,PASSENGER_IN_VEHICLE,9,EDUCATION,Mount Holdsworth,-40.91709663,175.45136445,Douglas Park,-40.94626766,175.65254353,17.20886808498113,Carterton,Masterton
Whitikahu,Taupiri-Lake Kainui,PASSENGER_IN_VEHICLE,6,EDUCATION,Whitikahu,-37.57098670000001,175.31718590000003,Taupiri-Lake Kainui,-37.65858387,175.18844215,14.9488329879301,Waikato,Waikato
Summerland South,Henderson Lincoln South,PASSENGER_IN_VEHICLE,75,EDUCATION,Summerland South,-36.88167753,174.6052759,Henderson Lincoln South,-36.86722468,174.62367505,2.2937371358674503,Waitakere,Waitakere
Maunu-Horahora,Maunu-Horahora,PASSENGER_IN_VEHICLE,24,EDUCATION,Maunu-Horahora,-35.73757136,174.29037127,Maunu-Horahora,-35.73757136,174.29037127,0.0,Whangarei,Whangarei
Raumati Beach West,Paraparaumu Beach North,PASSENGER_IN_VEHICLE,15,EDUCATION,Raumati Beach West,-40.91582202,174.98216422,Paraparaumu Beach North,-40.88107643,174.99882094,4.109359729284206,Kapiti Coast,Kapiti Coast
Outer Wanaka,Wanaka North,PASSENGER_IN_VEHICLE,12,EDUCATION,Outer Wanaka,-44.47627247,169.40951568,Wanaka North,-44.68004109,169.15232063,30.468858905653306,Queenstown-Lakes,Queenstown-Lakes
Otaki Beach,Te Horo,PASSENGER_IN_VEHICLE,6,EDUCATION,Otaki Beach,-40.75542681,175.11598727,Te Horo,-40.79710947,175.10587813,4.712419241243577,Kapiti Coast,Kapiti Coast
Howick East,Highland Park (Auckland),PASSENGER_IN_VEHICLE,18,EDUCATION,Howick East,-36.90088621,174.930388,Highland Park (Auckland),-36.90473104,174.90937089,1.91707020248599,Manukau,Manukau
Mangapapa North,Whataupoko West,PASSENGER_IN_VEHICLE,9,EDUCATION,Mangapapa North,-38.63947853,178.01215184,Whataupoko West,-38.65837976,178.02898274,2.559996486957187,Gisborne,Gisborne
Te Awamutu North,Sherwin Park,PASSENGER_IN_VEHICLE,15,EDUCATION,Te Awamutu North,-37.99873125,175.32167082,Sherwin Park,-38.01763951,175.33600784,2.4491484925034674,Waipa,Waipa
Pomare,Western Heights (Rotorua District),PASSENGER_IN_VEHICLE,15,EDUCATION,Pomare,-38.15440452,176.2216546,Western Heights (Rotorua District),-38.12374566,176.22097675,3.409625090900113,Rotorua,Rotorua
Tamatea East,Tamatea East,PASSENGER_IN_VEHICLE,21,EDUCATION,Tamatea East,-39.51596053,176.86916874,Tamatea East,-39.51596053,176.86916874,0.0,Hastings,Hastings
Remuera Waiatarua,Meadowbank West,PASSENGER_IN_VEHICLE,12,EDUCATION,Remuera Waiatarua,-36.88285416,174.82744827,Meadowbank West,-36.86956185,174.8257466,1.4857674308033966,Waitakere,Waitakere
Paremoremo East,Takapuna West,PASSENGER_IN_VEHICLE,6,EDUCATION,Paremoremo East,-36.74982031,174.66020526,Takapuna West,-36.78910918,174.76117008,9.998181289056797,Waitakere,Waitakere
Laird Park,Laird Park,PASSENGER_IN_VEHICLE,24,EDUCATION,Laird Park,-39.91964278,175.04579452,Laird Park,-39.91964278,175.04579452,0.0,Wanganui,Wanganui
Richmond Central (Tasman District),Richmond Central (Tasman District),PASSENGER_IN_VEHICLE,30,EDUCATION,Richmond Central (Tasman District),-41.33750365,173.18938637,Richmond Central (Tasman District),-41.33750365,173.18938637,0.0,Tasman,Tasman
Plimmerton,Paremata,PASSENGER_IN_VEHICLE,6,EDUCATION,Plimmerton,-41.06768493,174.86039572,Paremata,-41.09886842,174.8670634,3.5121911649835833,Porirua,
Turanga,Clevedon,PASSENGER_IN_VEHICLE,9,EDUCATION,Turanga,-36.96408816,174.98854671,Clevedon,-37.01480977,175.04590674,7.600234235433981,Manukau,Manukau
Cambridge North,Cambridge West,PASSENGER_IN_VEHICLE,21,EDUCATION,Cambridge North,-37.8739543,175.4699974,Cambridge West,-37.8870045,175.45779762,1.803379142477888,Waipa,Waipa
Taupiri-Lake Kainui,Horotiu,PASSENGER_IN_VEHICLE,18,EDUCATION,Taupiri-Lake Kainui,-37.65858387,175.18844215,Horotiu,-37.70262644,175.20250653,5.051293940559506,Waikato,Waikato
Pakuranga Heights East,Pakuranga Heights East,PASSENGER_IN_VEHICLE,24,EDUCATION,Pakuranga Heights East,-36.90862754,174.89903753,Pakuranga Heights East,-36.90862754,174.89903753,0.0,Manukau,Manukau
Clive,Parkhaven,PASSENGER_IN_VEHICLE,9,EDUCATION,Clive,-39.58681014,176.91303792,Parkhaven,-39.65455823,176.84825769,9.356063223141062,Hastings city,Hastings city
Hoon Hay West,Wharenui,PASSENGER_IN_VEHICLE,12,EDUCATION,Hoon Hay West,-43.56060632,172.59043228,Wharenui,-43.53501129,172.58050185,2.956427439770206,Christchurch,Christchurch
Saint Heliers South,Glen Innes East-Wai O Taiki Bay,PASSENGER_IN_VEHICLE,9,EDUCATION,Saint Heliers South,-36.86395106,174.85633024,Glen Innes East-Wai O Taiki Bay,-36.87360239,174.87120197,1.7034978182904794,Waitakere,Waitakere
Charing Cross,Springston,PASSENGER_IN_VEHICLE,6,EDUCATION,Charing Cross,-43.56459027,172.15086518,Springston,-43.65558055,172.37556591,20.72786441425599,Selwyn,Selwyn
Surfdale,Surfdale,PASSENGER_IN_VEHICLE,96,EDUCATION,Surfdale,-36.79613493,175.02985004,Surfdale,-36.79613493,175.02985004,0.0,Auckland,Auckland
Tikorangi,Waitara East,PASSENGER_IN_VEHICLE,18,EDUCATION,Tikorangi,-39.04099797,174.34313238,Waitara East,-38.99532406,174.24390005,9.964354717463847,New Plymouth,New Plymouth
Papaioea North,Takaro North,PASSENGER_IN_VEHICLE,9,EDUCATION,Papaioea North,-40.34721244,175.61892073,Takaro North,-40.34988583,175.59869127,1.7399054171766355,Palmerston North,Palmerston North
Tangonge,Kaitaia East,PASSENGER_IN_VEHICLE,12,EDUCATION,Tangonge,-35.12314727,173.21860407,Kaitaia East,-35.10383477,173.26414302,4.665747306475739,Far North,Far North
Ranui Domain,Ranui North,PASSENGER_IN_VEHICLE,15,EDUCATION,Ranui Domain,-36.86589923,174.60427343,Ranui North,-36.86005874,174.60220592,0.6749775811289497,Waitakere,Waitakere
Calton Hill,Campus South,PASSENGER_IN_VEHICLE,9,EDUCATION,Calton Hill,-45.89931896,170.46859234,Campus South,-45.86793792,170.51211679,4.850377682616574,Dunedin,Dunedin
Fruitvale,New Lynn South,PASSENGER_IN_VEHICLE,33,EDUCATION,Fruitvale,-36.91445572,174.66474139,New Lynn South,-36.92110202,174.68283768,1.7703928597518452,Waitakere,Waitakere
Kaikorai-Bradford,Kenmure,PASSENGER_IN_VEHICLE,21,EDUCATION,Kaikorai-Bradford,-45.89632854,170.44876643,Kenmure,-45.88684127,170.46858497,1.8615921705836265,Dunedin,Dunedin
Sydenham North,St Martins,PASSENGER_IN_VEHICLE,15,EDUCATION,Sydenham North,-43.55054464,172.64356518,St Martins,-43.5572164,172.6539556,1.1186923649442009,Christchurch,Christchurch
Blockhouse Bay North,New Windsor South,PASSENGER_IN_VEHICLE,21,EDUCATION,Blockhouse Bay North,-36.91452187,174.69660926,New Windsor South,-36.90852211,174.71637156,1.879410467423404,Waitakere,Waitakere
Coastlands,Coastlands,PASSENGER_IN_VEHICLE,21,EDUCATION,Coastlands,-37.94356079,176.96233432,Coastlands,-37.94356079,176.96233432,0.0,Whakatane,Whakatane
Haumoana-Te Awanga,Mangateretere,PASSENGER_IN_VEHICLE,36,EDUCATION,Haumoana-Te Awanga,-39.6348138,176.97324787,Mangateretere,-39.63473335,176.92517797,4.116433772041239,Hastings,Hastings city
Spring Creek-Grovetown,Whitney East,PASSENGER_IN_VEHICLE,9,EDUCATION,Spring Creek-Grovetown,-41.47495673,173.96410184,Whitney East,-41.52059859,173.95891011,5.09352862542355,Marlborough,Marlborough
Washington,Maitai,PASSENGER_IN_VEHICLE,6,EDUCATION,Washington,-41.27521882,173.26654466,Maitai,-41.27666765,173.2982542,2.654781755959829,Nelson,Nelson
Broad Bay-Portobello,Andersons Bay,PASSENGER_IN_VEHICLE,9,EDUCATION,Broad Bay-Portobello,-45.84455049,170.63829798,Andersons Bay,-45.8982685,170.53683509,9.868468963516088,Dunedin,Dunedin
Eureka-Tauwhare,Peachgrove,PASSENGER_IN_VEHICLE,6,EDUCATION,Eureka-Tauwhare,-37.73963043,175.43296094,Peachgrove,-37.77692046,175.2973258,12.624186339062915,Waikato,Hamilton
Manurewa Central,Rowandale West,PASSENGER_IN_VEHICLE,9,EDUCATION,Manurewa Central,-37.02111515,174.89147225,Rowandale West,-37.02855927,174.8721658,1.9033488826046256,Franklin,Franklin
Te Maunga South,Papamoa Beach South,PASSENGER_IN_VEHICLE,9,EDUCATION,Te Maunga South,-37.68431126,176.24299636,Papamoa Beach South,-37.70757761,176.31110176,6.526872871280523,Western Bay of Plenty,Western Bay of Plenty
Ruby Bay-Mapua,Moutere Hills,PASSENGER_IN_VEHICLE,12,EDUCATION,Ruby Bay-Mapua,-41.24162526,173.08049026,Moutere Hills,-41.26413088,173.0336074,4.650079722195617,Tasman,Tasman
Bishopdale West,Papanui East,PASSENGER_IN_VEHICLE,6,EDUCATION,Bishopdale West,-43.48933117,172.57900137,Papanui East,-43.49804758,172.61506457,3.066297456657756,Christchurch,Christchurch
Suffolk,Nayland,PASSENGER_IN_VEHICLE,30,EDUCATION,Suffolk,-41.32485632,173.2209409,Nayland,-41.30432817,173.23648616,2.6260218989867528,Nelson,Nelson
Northwood,Bishopdale North,PASSENGER_IN_VEHICLE,24,EDUCATION,Northwood,-43.45866323,172.61415345,Bishopdale North,-43.48356448,172.58765972,3.4982288726768966,Christchurch,Christchurch
Newlands South,Pipitea-Kaiwharawhara,PASSENGER_IN_VEHICLE,9,EDUCATION,Newlands South,-41.23454859,174.82124819,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,5.417768374567921,Wellington,Wellington
Owhata East,Owhata East,PASSENGER_IN_VEHICLE,60,EDUCATION,Owhata East,-38.13784197,176.29814382,Owhata East,-38.13784197,176.29814382,0.0,Rotorua,Rotorua
Birchville-Brown Owl,Te Marua,PASSENGER_IN_VEHICLE,15,EDUCATION,Birchville-Brown Owl,-41.08596013,175.11315290000005,Te Marua,-41.08870706,175.14335145,2.5492625536331293,Upper Hutt,Upper Hutt
Tahunanui,Victory,PASSENGER_IN_VEHICLE,6,EDUCATION,Tahunanui,-41.2844889,173.24112112,Victory,-41.28580137,173.26988584,2.407885461376293,Nelson,Nelson
Churton Park North,Thorndon,PASSENGER_IN_VEHICLE,24,EDUCATION,Churton Park North,-41.19767254,174.81365567,Thorndon,-41.27246445,174.77422734,8.946172738695555,Wellington,Wellington
Hadlow,Fairview,PASSENGER_IN_VEHICLE,15,EDUCATION,Hadlow,-44.37278751,171.14676587,Fairview,-44.44015612,171.17525821,7.825504526775468,Timaru,Timaru
Whitianga North,Whitianga South,PASSENGER_IN_VEHICLE,87,EDUCATION,Whitianga North,-36.82143931,175.6736582,Whitianga South,-36.8336234,175.69356396,2.230356245260785,Thames-Coromandel,Thames-Coromandel
Weymouth North,Ormiston North,PASSENGER_IN_VEHICLE,9,EDUCATION,Weymouth North,-37.03938307,174.86530684,Ormiston North,-36.96413048,174.91309841,9.382429999860848,Franklin,Manukau
Fitzroy ,Hamilton East Village,PASSENGER_IN_VEHICLE,27,EDUCATION,Fitzroy,-37.81785453,175.30086297,Hamilton East Village,-37.79028168,175.29324653,3.1381336270811864,Hamilton,Hamilton
Otatara,Rosedale,PASSENGER_IN_VEHICLE,39,EDUCATION,Otatara,-46.43520129,168.28791931,Rosedale,-46.38971341,168.36796259,7.952365312369712,Invercargill,Invercargill
Tamaki,Glen Innes West,PASSENGER_IN_VEHICLE,12,EDUCATION,Tamaki,-36.89521581,174.86187464,Glen Innes West,-36.873161,174.85691995,2.491659963000062,Waitakere,Waitakere
Kuripuni,Cameron and Soldiers Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Kuripuni,-40.95167579,175.64326344,Cameron and Soldiers Park,-40.95711923,175.66136336,1.6360768928279832,Masterton,Masterton
Henderson Lincoln West,Te Atatu South-Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Henderson Lincoln West,-36.85979867,174.62411351,Te Atatu South-Central,-36.86221041,174.64945896,2.2707816655289093,Waitakere,Waitakere
Kauwhata,Kauwhata,PASSENGER_IN_VEHICLE,57,EDUCATION,Kauwhata,-40.37673467,175.4759989,Kauwhata,-40.37673467,175.4759989,0.0,Manawatu,Manawatu
Omahuta Forest-Horeke,Okaihau,PASSENGER_IN_VEHICLE,12,EDUCATION,Omahuta Forest-Horeke,-35.28834375,173.61780248,Okaihau,-35.28661159,173.79081555,15.704606746630134,Far North,Far North
Churton Park North,Churton Park North,PASSENGER_IN_VEHICLE,93,EDUCATION,Churton Park North,-41.19767254,174.81365567,Churton Park North,-41.19767254,174.81365567,0.0,Wellington,Wellington
Mairtown,Tikipunga North,PASSENGER_IN_VEHICLE,9,EDUCATION,Mairtown,-35.70451425,174.32430453,Tikipunga North,-35.68085136,174.32304772,2.6336401581660294,Whangarei,Whangarei
Takanini South,Hillpark South,PASSENGER_IN_VEHICLE,9,EDUCATION,Takanini South,-37.04157360000001,174.93888309,Hillpark South,-37.01717082,174.90042465,4.36095870700642,Franklin,Franklin
Watlington,Timaru East,PASSENGER_IN_VEHICLE,9,EDUCATION,Watlington,-44.40623438,171.23201132,Timaru East,-44.41420462,171.2609405,2.462879860207336,Timaru,Timaru
Wiri East,Wiri East,PASSENGER_IN_VEHICLE,51,EDUCATION,Wiri East,-36.99903763,174.88709031,Wiri East,-36.99903763,174.88709031,0.0,Franklin,Franklin
Miramar North,Newtown North,PASSENGER_IN_VEHICLE,6,EDUCATION,Miramar North,-41.30598537,174.82326311,Newtown North,-41.30900081,174.78319441,3.363578916946232,Wellington,Wellington
Highbury East,Newbury,PASSENGER_IN_VEHICLE,6,EDUCATION,Highbury East,-40.3613441,175.58624604,Newbury,-40.33398879,175.57992885,3.0885230789505647,Palmerston North,Manawatu
Fraser Park,Highfield South,PASSENGER_IN_VEHICLE,18,EDUCATION,Fraser Park,-44.39596592,171.23045071,Highfield South,-44.39352828,171.2178066,1.0405348330093058,Timaru,Timaru
Hillmorton,Addington West,PASSENGER_IN_VEHICLE,9,EDUCATION,Hillmorton,-43.55310995,172.58378183,Addington West,-43.54499206,172.61361904,2.568494062329619,Christchurch,Christchurch
Glen Eden Woodglen,Henderson Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Glen Eden Woodglen,-36.9174767,174.64329812,Henderson Central,-36.88968581,174.62928426,3.3319744823990285,Waitakere,Waitakere
Awhitu,Aka Aka,PASSENGER_IN_VEHICLE,6,EDUCATION,Awhitu,-37.14989636,174.63216856,Aka Aka,-37.29132737,174.77509206,20.186036981434018,Franklin,Franklin
Mission Heights North,Botany Downs West,PASSENGER_IN_VEHICLE,9,EDUCATION,Mission Heights North,-36.95819159,174.93091114,Botany Downs West,-36.90954846,174.91414564,5.610382045376473,Manukau,Manukau
Woolston North,St Martins,PASSENGER_IN_VEHICLE,24,EDUCATION,Woolston North,-43.54092011,172.67524201,St Martins,-43.5572164,172.6539556,2.4953146437802114,Christchurch,Christchurch
Waiau,Katikati,PASSENGER_IN_VEHICLE,6,EDUCATION,Waiau,-37.44585854,175.90978753,Katikati,-37.55213437,175.92548294,11.898173345022073,Western Bay of Plenty,Western Bay of Plenty
Hamurana,Tui Ridge,PASSENGER_IN_VEHICLE,9,EDUCATION,Hamurana,-38.03031339,176.2509833,Tui Ridge,-38.01697507,176.12931898,10.75983963685868,Rotorua,Rotorua
Stokes Valley North,Waiwhetu,PASSENGER_IN_VEHICLE,6,EDUCATION,Stokes Valley North,-41.166931700000006,174.99312135,Waiwhetu,-41.22552582,174.91742982,9.086135813741242,Hutt city,Hutt city
Paraparaumu Beach North,Paraparaumu Beach East,PASSENGER_IN_VEHICLE,78,EDUCATION,Paraparaumu Beach North,-40.88107643,174.99882094,Paraparaumu Beach East,-40.89483919,174.99338163,1.597196897958751,Kapiti Coast,Kapiti Coast
Greenhithe West,Albany South,PASSENGER_IN_VEHICLE,15,EDUCATION,Greenhithe West,-36.77353411,174.67354745,Albany South,-36.73882334,174.70949248,5.015133788761222,Waitakere,Waitakere
Coromandel,Mercury Bay North,PASSENGER_IN_VEHICLE,6,EDUCATION,Coromandel,-36.75575844,175.49571548,Mercury Bay North,-36.84372857,175.61178473,14.229776626588395,Thames-Coromandel,Thames-Coromandel
Murrays Bay West,Murrays Bay West,PASSENGER_IN_VEHICLE,45,EDUCATION,Murrays Bay West,-36.73177873,174.74174762,Murrays Bay West,-36.73177873,174.74174762,0.0,Waitakere,Waitakere
Highlands Park (New Plymouth District),Merrilands,PASSENGER_IN_VEHICLE,33,EDUCATION,Highlands Park (New Plymouth District),-39.08069461,174.10443117,Merrilands,-39.06454623,174.10205958,1.8072515038957304,New Plymouth,New Plymouth
Kauwhata,Esplanade,PASSENGER_IN_VEHICLE,12,EDUCATION,Kauwhata,-40.37673467,175.4759989,Esplanade,-40.36732356,175.61429075,11.761950411746955,Manawatu,Palmerston North
Lyttelton,Heathcote Valley,PASSENGER_IN_VEHICLE,6,EDUCATION,Lyttelton,-43.6070273,172.70649172,Heathcote Valley,-43.57763059,172.71241055,3.3033375553388424,Christchurch,Christchurch
Awaruku,Northcross,PASSENGER_IN_VEHICLE,75,EDUCATION,Awaruku,-36.69990012,174.72732927,Northcross,-36.71165743,174.73076830000005,1.3428188957649008,Waitakere,Waitakere
Royal Oak East (Auckland),Mount St John,PASSENGER_IN_VEHICLE,6,EDUCATION,Royal Oak East (Auckland),-36.91176082,174.77658657,Mount St John,-36.88236812,174.78035947,3.2854941456823985,Waitakere,Waitakere
