SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Forrest Hill North,North Harbour,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Forrest Hill North,-36.75718347,174.7465398,North Harbour,-36.74630474,174.71502975,3.0568624789480765,Waitakere,Waitakere
Te Awamutu West,Te Rapa South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Te Awamutu West,-38.00845928,175.30468954,Te Rapa South,-37.76141322,175.24114614,28.030585214928287,Waipa,Hamilton
Botany Downs East,Penrose,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Botany Downs East,-36.91003877,174.92177547,Penrose,-36.91999811,174.82258914,8.88726629392468,Manukau,Waitakere
Maitlands,Port Nelson,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Maitlands,-41.30875019,173.24301865,Port Nelson,-41.26152211,173.27796148,6.008577102437317,Nelson,Nelson
Sandon,Sandon,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Sandon,-40.22623004,175.54609153,Sandon,-40.22623004,175.54609153,0.0,Manawatu,Manawatu
Hobsonville Point,Henderson Lincoln East,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hobsonville Point,-36.79691625,174.66172203,Henderson Lincoln East,-36.85590078,174.63407425,7.005233925831917,Waitakere,Waitakere
Waitikiri,Woolston South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Waitikiri,-43.46773853,172.6744824,Woolston South,-43.56123026,172.68421207,10.425370966441637,Christchurch,Christchurch
Hillcrest East (Auckland),Penrose,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hillcrest East (Auckland),-36.79435426,174.73620436,Penrose,-36.91999811,174.82258914,15.94546623676759,Waitakere,Waitakere
North Beach,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,North Beach,-43.49110354,172.71475402,Islington-Hornby Industrial,-43.5526063,172.50828849,17.997038320044137,Christchurch,Christchurch
Sydenham South,Middleton,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Sydenham South,-43.55482073,172.64130395,Middleton,-43.54208461,172.58331091,4.883689040999832,Christchurch,Christchurch
Rooseville Park,Onehunga-Te Papapa Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Rooseville Park,-37.19697684,174.91307633,Onehunga-Te Papapa Industrial,-36.92606886,174.79489131,31.896769166591266,Franklin,Waitakere
Oamaru North Milner Park,Oamaru Central,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Oamaru North Milner Park,-45.06404471,171.0000369,Oamaru Central,-45.1007158,170.9718248,4.640421145662912,Waitaki,Waitaki
North Beach,Middleton,DRIVE_COMPANY_VEHICLE,9,EDUCATION,North Beach,-43.49110354,172.71475402,Middleton,-43.54208461,172.58331091,12.019768165702011,Christchurch,Christchurch
Pukemoremore,Frankton Junction ,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Pukemoremore,-37.79999562,175.42305312,Frankton Junction,-37.79650916,175.26255885,14.10688358565293,Waikato,Hamilton
Hanmer Range,Hanmer Springs,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hanmer Range,-42.53316595,172.49761343,Hanmer Springs,-42.52300220000001,172.82303493,26.690478085788254,Hurunui,Hurunui
Easby Park,Nelson Airport,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Easby Park,-41.34673271,173.19836451,Nelson Airport,-41.2956675,173.22975091,6.253946865858638,Tasman,Nelson
Mount Wellington Ferndale,Ellerslie West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Mount Wellington Ferndale,-36.90212113,174.83177929,Ellerslie West,-36.89897117,174.80612464,2.307950539722902,Waitakere,Waitakere
Northcote Point (Auckland),Penrose,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Northcote Point (Auckland),-36.81611854,174.74451838,Penrose,-36.91999811,174.82258914,13.477989162309436,Waitakere,Waitakere
Granfield Reserve,Whangarei Central,DRIVE_COMPANY_VEHICLE,39,EDUCATION,Granfield Reserve,-35.69015065,174.29505823,Whangarei Central,-35.72846995,174.32430322,5.012745439983346,Whangarei,Whangarei
McLean Park,Ahuriri,DRIVE_COMPANY_VEHICLE,6,EDUCATION,McLean Park,-39.5083024,176.9160949,Ahuriri,-39.48272533,176.89759358,3.2571176405389335,Hastings,Napier
Dinsdale North,Dinsdale North,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Dinsdale North,-37.78865021,175.24575574,Dinsdale North,-37.78865021,175.24575574,0.0,Hamilton,Hamilton
Kaitangata-Matau,Balclutha North,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Kaitangata-Matau,-46.26457502,169.85724189,Balclutha North,-46.23245645,169.75291719999996,8.7811151588855,Clutha,Clutha
Ohau-Manakau,Ohau-Manakau,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Ohau-Manakau,-40.69886257,175.20752463,Ohau-Manakau,-40.69886257,175.20752463,0.0,Horowhenua,Horowhenua
Browns Bay South West,Browns Bay South West,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Browns Bay South West,-36.72178932,174.72994649,Browns Bay South West,-36.72178932,174.72994649,0.0,Waitakere,Waitakere
Matamata North,Matamata South,DRIVE_COMPANY_VEHICLE,45,EDUCATION,Matamata North,-37.8092195,175.78065623,Matamata South,-37.81753128,175.77119821,1.2427777976602892,Matamata-Piako,Matamata-Piako
Pukete West,Kirikiriroa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pukete West,-37.73942064,175.23527085,Kirikiriroa,-37.7819599,175.27469286,5.863792883539624,Hamilton,Hamilton
Papatoetoe Central,Papatoetoe Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Papatoetoe Central,-36.97461746,174.85800659,0.0,Manukau,Manukau
Washdyke,Timaru Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Washdyke,-44.35333362,171.24781336,Timaru Central,-44.39838399,171.2514175,5.017556005406775,Timaru,Timaru
Pakuranga Central,Onehunga-Te Papapa Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pakuranga Central,-36.91470511,174.87781101,Onehunga-Te Papapa Industrial,-36.92606886,174.79489131,7.478840107249253,Manukau,Waitakere
Woodend-Greenhills ,Woodend-Greenhills ,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Woodend-Greenhills,-46.52117182,168.37470824,Woodend-Greenhills,-46.52117182,168.37470824,0.0,Invercargill,Invercargill
Chatswood,Wairau Valley ,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Chatswood,-36.81836588,174.71049977,Wairau Valley,-36.77355541,174.73453173,5.422751908962336,Waitakere,Waitakere
Mokai Patea,Mokai Patea,DRIVE_COMPANY_VEHICLE,45,EDUCATION,Mokai Patea,-39.59566818,175.89442958,Mokai Patea,-39.59566818,175.89442958,0.0,Rangitikei,Rangitikei
Waipukurau West,Waipukurau West,DRIVE_COMPANY_VEHICLE,57,EDUCATION,Waipukurau West,-39.99738364,176.54048302,Waipukurau West,-39.99738364,176.54048302,0.0,Central Hawke's Bay,Central Hawke's Bay
Pakuranga Heights South West,Wiri West,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Pakuranga Heights South West,-36.9198535,174.88678719,Wiri West,-37.00828264,174.8624367,10.06806187483232,Manukau,Franklin
Rangiora South East,Southbrook,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Rangiora South East,-43.30889905,172.61033583,Southbrook,-43.32718073,172.59765801,2.276915177477922,Waimakariri,Waimakariri
Mangaonuku,Mangaonuku,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Mangaonuku,-39.80378374,176.41709256,Mangaonuku,-39.80378374,176.41709256,0.0,Central Hawke's Bay,Central Hawke's Bay
Avonhead East,Avonhead East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Avonhead East,-43.51559902,172.55870079,Avonhead East,-43.51559902,172.55870079,0.0,Christchurch,Christchurch
Clover Park North,Manukau Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Clover Park North,-36.97956376,174.89311669,Manukau Central,-36.99138991,174.86947528,2.477629644097292,Manukau,Manukau
Richmond (Invercargill City),Prestonville-Grasmere,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Prestonville-Grasmere,-46.38023874,168.34165711,3.666189362078129,Invercargill,Invercargill
Oamaru North Milner Park,Maheno,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Oamaru North Milner Park,-45.06404471,171.0000369,Maheno,-45.27731871,170.70534409,33.107115083492985,Waitaki,Waitaki
Half Moon Bay West,East Tamaki,DRIVE_COMPANY_VEHICLE,33,EDUCATION,Half Moon Bay West,-36.88602382,174.89665015,East Tamaki,-36.93823242,174.88712871,5.866725624606946,Manukau,Manukau
Methven,Ashburton Forks,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Methven,-43.63301935,171.64267984,Ashburton Forks,-43.78492258,171.43181981,23.928107822254265,Ashburton,Ashburton
Bluff Hill,Napier Central,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Bluff Hill,-39.48081517,176.91538913,Napier Central,-39.49277802,176.91573492,1.3305391826589,Napier,Napier
Avonhead South,Sockburn South,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Avonhead South,-43.52219969,172.55203263,Sockburn South,-43.5449149,172.56350496,2.689802839200172,Christchurch,Christchurch
Springlands,Witherlea West,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Springlands,-41.50422292,173.93617831,Witherlea West,-41.5400542,173.9453563,4.056861108751721,Marlborough,Marlborough
Newlands North,Newlands South,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Newlands North,-41.22406312,174.82053599,Newlands South,-41.23454859,174.82124819,1.167451312617888,Wellington,Wellington
Mapara,Tauhara,DRIVE_COMPANY_VEHICLE,39,EDUCATION,Mapara,-38.65445471,175.97695924,Tauhara,-38.67355739999999,176.11357314,12.049996960448876,Taupo,Taupo
Totara Park,Upper Hutt Central,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Totara Park,-41.1093256,175.08443163,Upper Hutt Central,-41.12711172,175.07626489999996,2.092706830461892,Upper Hutt,Upper Hutt
Prestons,Prestons,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Prestons,-43.47713961,172.667796,Prestons,-43.47713961,172.667796,0.0,Christchurch,Christchurch
Darfield,Darfield,DRIVE_COMPANY_VEHICLE,39,EDUCATION,Darfield,-43.49796117,172.09991696,Darfield,-43.49796117,172.09991696,0.0,Selwyn,Selwyn
Tinwald South,Tinwald South,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Tinwald South,-43.92478814,171.71822146,Tinwald South,-43.92478814,171.71822146,0.0,Ashburton,Ashburton
Kaiapoi North West,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Kaiapoi North West,-43.37053744,172.65771293,Islington-Hornby Industrial,-43.5526063,172.50828849,23.564953328059417,Waimakariri,Christchurch
Swannanoa-Eyreton,Swannanoa-Eyreton,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Swannanoa-Eyreton,-43.41513779,172.51062005,Swannanoa-Eyreton,-43.41513779,172.51062005,0.0,Waimakariri,Waimakariri
Otumoetai North,Mount Maunganui Central,DRIVE_COMPANY_VEHICLE,39,EDUCATION,Otumoetai North,-37.66946351,176.14903993,Mount Maunganui Central,-37.66423891,176.19448097,4.041662386978807,Western Bay of Plenty,Western Bay of Plenty
Birkenhead South,North Harbour,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Birkenhead South,-36.81601936,174.73031198,North Harbour,-36.74630474,174.71502975,7.870484254038978,Waitakere,Waitakere
Mount Wellington Ferndale,Mount Wellington Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Mount Wellington Ferndale,-36.90212113,174.83177929,Mount Wellington Industrial,-36.92046064,174.85162182,2.69644632251602,Waitakere,Waitakere
Raureka,Omahu Strip,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Raureka,-39.64068599,176.82489735,Omahu Strip,-39.61309296,176.78725679,4.450395406881165,Hastings city,Hastings city
Mangaoraka,Waiwhakaiho-Bell Block South,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Mangaoraka,-39.13469225,174.16388593,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,10.930044598594556,New Plymouth,New Plymouth
Whatawhata East,Te Rapa North,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Whatawhata East,-37.80041059,175.15911148,Te Rapa North,-37.73226423,175.22072362,9.313949924963199,Waikato,Hamilton
Kawakawa Bay-Orere,Takanini Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Kawakawa Bay-Orere,-36.98413362,175.15196852,Takanini Central,-37.05069884,174.92586896,21.395100272552927,Manukau,Franklin
Avalon West,Alicetown-Melling,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Avalon West,-41.19088299,174.94107219,Alicetown-Melling,-41.21402786,174.89365185,4.728903928442909,Hutt city,Hutt city
Churton Park North,Vivian East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Churton Park North,-41.19767254,174.81365567,Vivian East,-41.29691524,174.78007236,11.38686616544509,Wellington,Wellington
Matarau,Matarau,DRIVE_COMPANY_VEHICLE,30,EDUCATION,Matarau,-35.66728748,174.20987157,Matarau,-35.66728748,174.20987157,0.0,Whangarei,Whangarei
Helensville Rural,Helensville,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Helensville Rural,-36.64952348,174.4986995,Helensville,-36.67496915,174.45425272,4.870640387219628,Rodney,Rodney
Turanga,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Turanga,-36.96408816,174.98854671,Penrose,-36.91999811,174.82258914,15.542428230994801,Manukau,Waitakere
Birkenhead West,Birkenhead West,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Birkenhead West,-36.80638223,174.71287204,Birkenhead West,-36.80638223,174.71287204,0.0,Waitakere,Waitakere
Te Kuiti West,Te Kuiti West,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Te Kuiti West,-38.33639894,175.16019027,Te Kuiti West,-38.33639894,175.16019027,0.0,Waitomo,Waitomo
Rosedale,Rosedale,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Rosedale,-46.38971341,168.36796259,Rosedale,-46.38971341,168.36796259,0.0,Invercargill,Invercargill
Rolleston North East,Rolleston Izone,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Rolleston North East,-43.59059543,172.39602587,Rolleston Izone,-43.58400200000001,172.37100014,2.1448015696054505,Selwyn,Selwyn
North East Valley Chingford,Harbourside,DRIVE_COMPANY_VEHICLE,6,EDUCATION,North East Valley Chingford,-45.84682841,170.52968456,Harbourside,-45.86782727,170.53130076,2.3383187783927086,Dunedin,Dunedin
Papakura East,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Papakura East,-37.05846123,174.97920854,Penrose,-36.91999811,174.82258914,20.74967167942843,Franklin,Waitakere
St Kilda North,Hillside-Portsmouth Drive,DRIVE_COMPANY_VEHICLE,12,EDUCATION,St Kilda North,-45.90351204,170.51329176,Hillside-Portsmouth Drive,-45.89228448,170.50432869999997,1.4281842631570478,Dunedin,Dunedin
Waitara West,Lepperton-Brixton,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Waitara West,-38.9975014,174.2265459,Lepperton-Brixton,-39.03478152,174.21868922,4.200565473022977,New Plymouth,New Plymouth
Pukekohe Hospital,Puni,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pukekohe Hospital,-37.21226696,174.90262406,Puni,-37.21369487,174.847442,4.889217897985571,Franklin,Franklin
Okahukura Peninsula,Okahukura Peninsula,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Okahukura Peninsula,-36.31614337,174.47831639,Okahukura Peninsula,-36.31614337,174.47831639,0.0,Rodney,Rodney
Redwoodtown East,Springlands,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Redwoodtown East,-41.52801744,173.95981668,Springlands,-41.50422292,173.93617831,3.2975586379677084,Marlborough,Marlborough
Kaiteriteri-Riwaka,Motueka West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Kaiteriteri-Riwaka,-41.08454704,173.00471432,Motueka West,-41.12544913,172.99560963,4.611636596946642,Tasman,Tasman
Sunnyvale West-Parrs Park,Penrose,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Sunnyvale West-Parrs Park,-36.9037139,174.63073132,Penrose,-36.91999811,174.82258914,17.153350009036142,Waitakere,Waitakere
Wainui-Waiwera,Silverdale Central (Auckland),DRIVE_COMPANY_VEHICLE,12,EDUCATION,Wainui-Waiwera,-36.58514355,174.56341509,Silverdale Central (Auckland),-36.62402013,174.67493059999995,10.852446458236802,Rodney,Rodney
Riverhead,Wairau Valley ,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Riverhead,-36.75810331,174.58371179,Wairau Valley,-36.77355541,174.73453173,13.544009796104273,Rodney,Waitakere
Mandeville-Ohoka,Middleton,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Mandeville-Ohoka,-43.36686582,172.54447057,Middleton,-43.54208461,172.58331091,19.734070768838965,Waimakariri,Christchurch
Totara Vale South,Totara Vale South,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Totara Vale South,-36.76583308,174.72573604,Totara Vale South,-36.76583308,174.72573604,0.0,Waitakere,Waitakere
Glen Innes West,East Tamaki,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Glen Innes West,-36.873161,174.85691995,East Tamaki,-36.93823242,174.88712871,7.718070478011072,Waitakere,Manukau
Greenlane North,East Tamaki,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Greenlane North,-36.89157675,174.7929571,East Tamaki,-36.93823242,174.88712871,9.849239691072817,Waitakere,Manukau
Taumarumaru,Taumarumaru,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Taumarumaru,-34.99672682,173.50774402,Taumarumaru,-34.99672682,173.50774402,0.0,Far North,Far North
Birkdale South,East Tamaki,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Birkdale South,-36.80042176,174.70764062,East Tamaki,-36.93823242,174.88712871,22.130382056433767,Waitakere,Manukau
Tamakae,Pukekohe Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Tamakae,-37.2446936,174.72332941,Pukekohe Central,-37.20891954,174.91332549999996,17.285917333396366,Franklin,Franklin
Pukekohe West,Pukekohe North West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pukekohe West,-37.20097025,174.88803986,Pukekohe North West,-37.18225476,174.89580342,2.1917498228583385,Franklin,Franklin
Temuka West,Temuka West,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Temuka West,-44.23697154,171.27660085,Temuka West,-44.23697154,171.27660085,0.0,Timaru,Timaru
Hokitika Rural,Waitaha,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hokitika Rural,-42.78693668,170.96082934,Waitaha,-43.09058185,170.78199705,36.76842642104839,Westland,Westland
Lower Wairau ,Lower Wairau ,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Lower Wairau,-41.48548663,174.00600752,Lower Wairau,-41.48548663,174.00600752,0.0,Marlborough,Marlborough
McLaren Park,Henderson Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,McLaren Park,-36.89892389,174.62097855,Henderson Central,-36.88968581,174.62928426,1.2652018076963885,Waitakere,Waitakere
Raceway Park,Onekawa West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Raceway Park,-39.64609207,176.83245272,Onekawa West,-39.49700088,176.88218064,17.117339930813586,Hastings city,Hastings
Mount Wellington West,East Tamaki,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Mount Wellington West,-36.91116791,174.82771093,East Tamaki,-36.93823242,174.88712871,6.078963990396174,Waitakere,Manukau
Glenfield North,Penrose,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Glenfield North,-36.7738809,174.72661346,Penrose,-36.91999811,174.82258914,18.355256371442913,Waitakere,Waitakere
Army Bay,Silverdale Central (Auckland),DRIVE_COMPANY_VEHICLE,12,EDUCATION,Army Bay,-36.60509803,174.82325733,Silverdale Central (Auckland),-36.62402013,174.67493059999995,13.404670821556804,Rodney,Rodney
Martinborough,Aorangi Forest,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Martinborough,-41.21981971,175.45862537,Aorangi Forest,-41.37490301,175.45793738,17.24457194679439,South Wairarapa,South Wairarapa
Snells Beach,Warkworth West,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Snells Beach,-36.42024184,174.72518871,Warkworth West,-36.38893228,174.65160073,7.449335744506074,Rodney,Rodney
Oroua Downs,Tremaine,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Oroua Downs,-40.32828797,175.2906718,Tremaine,-40.33969042,175.59865691,26.136244333727607,Manawatu,Palmerston North
Upper Wairau ,Woodbourne,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Upper Wairau,-41.71793751,173.30406264,Woodbourne,-41.5308031,173.90363794,54.006159280365864,Marlborough,Marlborough
Paparangi,Wellington Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Paparangi,-41.21674369,174.81983715,Wellington Central,-41.2849345,174.77572593,8.431660345625271,Wellington,Wellington
Sunnyhills West-Pakuranga North,Panmure Glen Innes Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,Panmure Glen Innes Industrial,-36.88365468,174.85076184,3.382600352472596,Manukau,Waitakere
Cashmere East,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Cashmere East,-43.57800586,172.64062139,Islington-Hornby Industrial,-43.5526063,172.50828849,11.029871326363502,Christchurch,Christchurch
Hamilton Lake,Te Rapa South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hamilton Lake,-37.79791394,175.27349231,Te Rapa South,-37.76141322,175.24114614,4.95522631689084,Hamilton,Hamilton
Mangaroa,Gracefield,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Mangaroa,-41.15669260000001,175.11790375,Gracefield,-41.24017306,174.91075379,19.66085790079478,Upper Hutt,Hutt city
Queenstown East,Frankton,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Queenstown East,-45.03289461,168.67249766,Frankton,-45.01825697,168.74585281,5.990452972296537,Queenstown-Lakes,Queenstown-Lakes
Homai East,Manukau Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Homai East,-37.0133257,174.88546124,Manukau Central,-36.99138991,174.86947528,2.822169990186357,Franklin,Manukau
Egmont Showgrounds,King Edward Park,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Egmont Showgrounds,-39.57617162,174.26308228,King Edward Park,-39.58215942,174.27683195,1.3534780746320476,South Taranaki,South Taranaki
Glendene North,Victoria Park ,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Glendene North,-36.89209039,174.64903698,Victoria Park,-36.84857807,174.75659124,10.721349838122826,Waitakere,Waitakere
Mangere West,Auckland Airport,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Mangere West,-36.96564384,174.79001448,Auckland Airport,-36.9891029,174.77400859,2.970854081763476,Manukau,Manukau
Westport Rural,Buller Coalfields,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Westport Rural,-41.78172508,171.64675725,Buller Coalfields,-41.7281935,171.86681611,19.20017286564749,Buller,Buller
Arrowtown,Arrowtown,DRIVE_COMPANY_VEHICLE,51,EDUCATION,Arrowtown,-44.9457261,168.83841556,Arrowtown,-44.9457261,168.83841556,0.0,Queenstown-Lakes,Queenstown-Lakes
Chatswood,Penrose,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Chatswood,-36.81836588,174.71049977,Penrose,-36.91999811,174.82258914,15.07100751941164,Waitakere,Waitakere
Hoon Hay East,Lancaster Park,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Hoon Hay East,-43.56478385,172.60014316,Lancaster Park,-43.5413884,172.6534567,5.022592283494443,Christchurch,Christchurch
